trap_id,start_date,end_date,ntrapped
x2010,2015-07-13,2015-07-27,0
x0504M,2015-07-10,2015-07-27,0
x0816,2015-07-13,2015-07-27,0
x2013,2015-07-13,2015-07-27,0
x9989,2015-07-10,2015-07-27,0
X1811a,2015-07-13,2015-07-27,0
x0875,2015-07-13,2015-07-27,0
x1986B,2015-07-13,2015-07-27,0
x1929,2015-07-10,2015-07-27,0
X1834,2015-07-13,2015-07-27,0
X0815M,2015-07-10,2015-07-27,0
x2011,2015-07-13,2015-07-27,0
x1986,2015-07-14,2015-07-27,0
x0102B,2015-07-13,2015-07-27,1
x0760,2015-07-13,2015-07-27,0
x1943,2015-07-10,2015-07-27,0
x1934,2015-07-10,2015-07-27,0
PIC14,2015-06-24,2015-07-16,0
PIC29,2015-06-24,2015-07-16,0
PIC23,2015-06-24,2015-07-16,0
PIC24,2015-06-24,2015-07-16,0
PIC03,2015-06-24,2015-07-16,0
PIC08,2015-06-24,2015-07-16,0
PIC07,2015-06-24,2015-07-16,0
PIC25,2015-06-24,2015-07-16,0
PIC15,2015-06-24,2015-07-16,0
PIC31,2015-06-24,2015-07-16,0
PIC16,2015-06-24,2015-07-16,0
PIC30,2015-06-24,2015-07-16,0
PIC13,2015-06-24,2015-07-16,0
PIC27,2015-06-24,2015-07-16,0
PIC05,2015-06-24,2015-07-16,0
PIC26,2015-06-24,2015-07-16,0
PIC17,2015-06-24,2015-07-16,0
PIC28,2015-06-24,2015-07-16,0
PIC20,2015-06-24,2015-07-16,0
PIC19,2015-06-24,2015-07-16,0
PIC18,2015-06-24,2015-07-16,0
PIC01,2015-06-24,2015-07-16,0
PIC11,2015-06-24,2015-07-16,1
PIC21,2015-06-24,2015-07-16,1
PIC12,2015-06-24,2015-07-16,0
PIC22,2015-06-24,2015-07-16,0
PIC02,2015-06-24,2015-07-16,0
PIC09,2015-06-24,2015-07-16,0
PIC04,2015-06-24,2015-07-16,0
PIC10,2015-06-24,2015-07-16,0
PIC06,2015-06-24,2015-07-16,0
x0777,2014-11-25,2015-07-15,0
X1200,2015-06-03,2015-07-15,0
X0115,2015-06-03,2015-07-15,0
T0006a,2015-06-24,2015-07-15,0
X1319,2015-06-03,2015-07-15,0
T0020Y,2013-10-15,2015-07-15,0
x1954,2015-04-21,2015-07-15,0
X0123,2015-06-03,2015-07-15,0
x1866,2015-07-14,2015-07-15,0
T1201,2015-06-24,2015-07-15,0
X1509,2015-06-03,2015-07-15,0
T1200,2015-06-24,2015-07-15,0
x1673,2015-07-14,2015-07-15,0
x1678,2015-07-14,2015-07-15,0
X0096,2015-06-03,2015-07-15,0
x1955,2015-04-21,2015-07-15,0
x1455,2015-07-14,2015-07-15,0
T0129,2015-06-03,2015-07-15,0
T0130,2015-06-03,2015-07-15,0
x1844,2015-07-14,2015-07-15,0
x0935a,2015-07-14,2015-07-15,2
X1532,2015-06-03,2015-07-15,0
x1785,2015-07-14,2015-07-15,0
T0063t,2015-06-24,2015-07-15,0
X0099,2015-06-03,2015-07-15,0
x0003T,2015-06-24,2015-07-15,0
x1949,2015-04-21,2015-07-15,0
T0091t,2015-06-24,2015-07-15,1
x0005T,2015-06-24,2015-07-15,23
x0001T,2015-06-24,2015-07-15,0
0002MAN,2015-06-09,2015-07-15,0
x1814,2015-07-14,2015-07-15,0
X0620,2015-01-21,2015-07-15,0
X1311,2015-06-03,2015-07-15,0
X0098,2015-06-03,2015-07-15,0
X1194a,2015-06-03,2015-07-15,0
X1385,2015-06-09,2015-07-14,0
x1844,2015-06-09,2015-07-14,0
x0100,2015-06-03,2015-07-14,0
x1787,2015-07-13,2015-07-14,0
X0885,2015-06-03,2015-07-14,0
x1799,2015-06-09,2015-07-14,0
x1781,2015-06-09,2015-07-14,0
x1959,2015-06-03,2015-07-14,0
x1678,2015-06-09,2015-07-14,0
x1785,2015-06-09,2015-07-14,0
x1455,2015-07-10,2015-07-14,0
X0644,2015-06-03,2015-07-14,0
X0237,2015-06-03,2015-07-14,0
x0746,2015-06-03,2015-07-14,0
x0657,2015-06-03,2015-07-14,0
X0618,2015-01-21,2015-07-14,0
X0245,2015-06-02,2015-07-14,0
x1679,2015-07-13,2015-07-14,0
X0821,2015-06-03,2015-07-14,0
X0080,2015-06-03,2015-07-14,2
x0935a,2015-07-10,2015-07-14,0
X1366,2015-06-03,2015-07-14,0
x1788,2015-07-13,2015-07-14,0
X0940,2015-06-24,2015-07-14,0
X1076,2015-06-03,2015-07-14,0
X0238,2015-06-03,2015-07-14,0
X1291,2015-06-03,2015-07-14,0
X0072,2015-06-03,2015-07-14,0
X0265,2015-06-03,2015-07-14,0
x0757,2015-06-03,2015-07-14,0
x0965T,2015-06-03,2015-07-14,0
x1814,2015-07-10,2015-07-14,0
X1449,2015-06-09,2015-07-14,0
x1986,2015-07-10,2015-07-14,0
x1450,2015-06-03,2015-07-14,1
x1690,2015-06-02,2015-07-14,0
X1290,2008-05-02,2015-07-14,0
x1392,2015-06-09,2015-07-14,0
X0285,2015-05-11,2015-07-14,0
X0129,2015-06-03,2015-07-14,1
Uber Trap,2015-06-03,2015-07-14,0
X0515,2015-01-21,2015-07-14,0
X0524,2015-06-03,2015-07-14,0
X1618,2015-06-24,2015-07-14,0
X0157,2015-06-03,2015-07-14,0
x1654,2015-06-09,2015-07-14,0
X0001,2015-06-03,2015-07-14,0
X0001FF,2013-09-10,2015-07-14,0
X0042,2015-06-03,2015-07-14,0
X1650,2015-06-09,2015-07-14,0
T0039,2014-05-16,2015-07-14,0
T0109,2015-06-03,2015-07-14,0
T0044,2014-05-16,2015-07-14,0
X0351,2015-06-02,2015-07-14,0
T0060,2015-06-03,2015-07-14,0
X1162,2015-06-03,2015-07-14,0
X1083,2015-06-03,2015-07-14,0
X1185,2015-06-02,2015-07-14,0
X1566,2015-06-09,2015-07-14,0
X1147,2015-06-03,2015-07-14,0
x0001N,2015-07-10,2015-07-14,0
X0215,2015-06-03,2015-07-14,0
X0061A,2015-06-03,2015-07-14,0
X0355,2015-06-03,2015-07-14,0
X1907,2015-06-03,2015-07-14,0
X1097,2015-06-03,2015-07-14,0
X0209,2015-06-03,2015-07-14,0
X0556,2015-05-11,2015-07-14,0
x1200B,2015-06-03,2015-07-14,0
X0291,2015-06-03,2015-07-14,0
X1270,2008-03-28,2015-07-14,0
T0133,2015-06-24,2015-07-14,0
X0577,2015-06-24,2015-07-14,0
X1010,2015-05-11,2015-07-14,0
x2027,2015-06-09,2015-07-14,0
x0573,2015-06-03,2015-07-14,0
x1673,2015-06-09,2015-07-14,0
x1588,2015-06-03,2015-07-14,0
T0068a,2015-07-10,2015-07-14,0
X1691,2015-06-09,2015-07-14,0
x1759,2015-06-03,2015-07-14,0
x1921,2015-06-09,2015-07-14,0
X0131,2015-06-03,2015-07-14,0
x1616,2015-01-21,2015-07-14,0
X1203,2015-05-11,2015-07-14,0
x1587,2014-03-25,2015-07-14,0
X1210,2015-05-11,2015-07-14,0
x1866,2015-06-09,2015-07-14,0
X1178,2015-05-11,2015-07-14,0
X0292,2013-09-10,2015-07-14,0
X1242,2015-05-11,2015-07-14,0
X0927,2015-06-03,2015-07-14,0
X0671,2011-04-19,2015-07-13,0
x1559,2015-05-28,2015-07-13,0
x1938,2015-06-02,2015-07-13,0
x0004T,2015-06-24,2015-07-13,0
T0069GC,2015-06-02,2015-07-13,0
X0213,2015-06-24,2015-07-13,0
x1983,2014-05-02,2015-07-13,0
x1983Y,2015-06-09,2015-07-13,0
x3000W,2015-05-28,2015-07-13,0
x1682WH,2015-06-24,2015-07-13,0
X0076,2015-06-24,2015-07-13,0
X0579,2015-06-24,2015-07-13,0
x1620,2015-06-09,2015-07-13,0
x1984a,2015-04-21,2015-07-13,0
T0143,2015-06-02,2015-07-13,0
x1986B,2015-06-24,2015-07-13,0
T0123,2015-06-09,2015-07-13,0
T0122Y,2015-06-09,2015-07-13,0
T0119,2015-06-09,2015-07-13,0
x1787,2015-06-09,2015-07-13,0
T0116,2015-06-09,2015-07-13,1
X1811a,2015-05-21,2015-07-13,0
X0190,2015-06-24,2015-07-13,3
x9994,2015-06-09,2015-07-13,0
T0111,2015-06-09,2015-07-13,0
X0670,2013-10-17,2015-07-13,0
x1984Y,2015-06-09,2015-07-13,0
T0108Y,2015-06-09,2015-07-13,0
x1935,2015-06-02,2015-07-13,0
X0125,2015-06-09,2015-07-13,1
x1936,2015-06-02,2015-07-13,2
x1937,2015-06-02,2015-07-13,0
x1813,2015-05-28,2015-07-13,0
X1627,2015-06-24,2015-07-13,0
x1977a,2015-04-21,2015-07-13,0
x1982,2015-04-21,2015-07-13,0
x1962,2014-09-09,2015-07-13,0
X1892,2015-06-24,2015-07-13,0
T0015Y,2015-06-09,2015-07-13,0
x1966,2015-01-05,2015-07-13,0
x1965,2015-04-21,2015-07-13,0
X1682,2015-06-03,2015-07-13,0
x0615,2014-02-21,2015-07-13,0
x1963,2014-09-09,2015-07-13,0
x0611,2014-02-21,2015-07-13,0
X1888,2008-01-24,2015-07-13,0
T0001P,2015-06-09,2015-07-13,0
x1961a,2015-04-21,2015-07-13,0
x1967a,2015-04-21,2015-07-13,0
x1679,2015-06-09,2015-07-13,0
x0562a,2015-06-24,2015-07-13,0
X1960A,2015-04-21,2015-07-13,0
x1452,2015-06-09,2015-07-13,0
X1834,2015-01-14,2015-07-13,0
X0184,2015-06-09,2015-07-13,0
x1858,2015-06-09,2015-07-13,0
x1468,2015-06-09,2015-07-13,0
x1467,2015-06-09,2015-07-13,0
X0062,2015-06-24,2015-07-13,0
x0816,2015-05-21,2015-07-13,0
X0624,2011-04-19,2015-07-13,0
x0383,2015-06-03,2015-07-13,0
x1635,2015-06-09,2015-07-13,0
x1981,2015-04-21,2015-07-13,0
x1940,2015-07-10,2015-07-13,0
x1980,2015-04-21,2015-07-13,0
X0668,2015-06-24,2015-07-13,0
x1979,2015-04-21,2015-07-13,1
x001Y,2015-06-24,2015-07-13,0
x0522Y,2015-06-09,2015-07-13,0
x1978a,2015-04-21,2015-07-13,0
T0055Y,2015-06-09,2015-07-13,4
x1976,2014-09-09,2015-07-13,0
x1909,2010-05-20,2015-07-13,0
x1968a,2015-04-21,2015-07-13,0
X1908,2008-01-24,2015-07-13,0
x1973,2014-09-09,2015-07-13,0
x1971,2014-09-09,2015-07-13,0
x1426a,2015-06-09,2015-07-13,0
x1755,2015-05-28,2015-07-13,0
x1970,2015-04-21,2015-07-13,2
X0626,2011-04-19,2015-07-13,0
x1969,2014-09-09,2015-07-13,0
X0625,2011-04-19,2015-07-13,0
x0836,2015-05-21,2015-07-13,0
x9993,2015-06-09,2015-07-13,0
X0622,2011-04-19,2015-07-13,0
x2009,2014-12-10,2015-07-13,0
x2015,2014-12-10,2015-07-13,0
x2016,2014-12-10,2015-07-13,0
X0815PB,2015-06-09,2015-07-13,1
x2019,2014-12-10,2015-07-13,0
X1696,2015-06-09,2015-07-13,0
x0879,2015-06-24,2015-07-13,0
x2017,2014-12-10,2015-07-13,0
x2011,2015-05-30,2015-07-13,0
x1748,2015-06-09,2015-07-13,2
X1059,2015-06-24,2015-07-13,0
x0102B,2015-06-24,2015-07-13,3
x0790,2015-07-10,2015-07-13,0
x1788,2015-06-09,2015-07-13,0
X0945,2015-06-24,2015-07-13,0
x2013,2015-05-30,2015-07-13,0
x9992,2015-06-09,2015-07-13,1
x2020,2014-12-10,2015-07-13,0
x0760,2015-06-24,2015-07-13,4
x2014,2014-12-10,2015-07-13,0
x0875,2015-05-30,2015-07-13,1
X0951,2015-05-12,2015-07-13,0
x2010,2015-05-30,2015-07-13,0
x0808,2015-06-24,2015-07-13,0
x2008,2015-05-30,2015-07-13,0
T0068D,2015-06-24,2015-07-10,0
x1451,2012-01-10,2015-07-10,0
T0070,2015-01-31,2015-07-10,0
x0162,2015-06-03,2015-07-10,0
T0132,2012-01-10,2015-07-10,0
x1922,2015-06-09,2015-07-10,0
X1668,2015-06-09,2015-07-10,0
x0501M,2015-06-24,2015-07-10,0
T0077,2015-06-24,2015-07-10,0
x2000,2015-06-24,2015-07-10,8
X1389,2015-04-21,2015-07-10,0
x2001,2015-06-24,2015-07-10,0
x0502M,2015-06-09,2015-07-10,2
x0840,2015-06-09,2015-07-10,0
x9991,2015-06-09,2015-07-10,0
x0503M,2015-06-24,2015-07-10,5
x1477,2014-11-26,2015-07-10,0
x0504M,2015-06-24,2015-07-10,0
x2002,2015-06-24,2015-07-10,0
x0831,2015-06-24,2015-07-10,0
x1700,2015-06-24,2015-07-10,0
x1925,2015-05-21,2015-07-10,0
T0075,2012-01-10,2015-07-10,0
T0068a,2015-06-09,2015-07-10,0
x0505U,2015-06-09,2015-07-10,0
T0067D,2015-06-24,2015-07-10,0
X1722,2015-06-24,2015-07-10,0
X1411,2015-06-03,2015-07-10,0
x1947,2015-06-24,2015-07-10,0
x1995,2015-05-08,2015-07-10,0
x1948,2015-06-24,2015-07-10,0
x1993,2015-06-24,2015-07-10,0
x1643A,2015-06-24,2015-07-10,0
x0117,2015-06-03,2015-07-10,0
T0031,2015-06-24,2015-07-10,0
x1940,2015-06-09,2015-07-10,2
x1657,2015-06-24,2015-07-10,0
T0021M,2015-06-24,2015-07-10,0
x1952,2015-06-24,2015-07-10,0
x1656,2015-06-24,2015-07-10,0
x2004,2015-06-24,2015-07-10,1
T0012B,2015-06-24,2015-07-10,0
X1721,2015-06-24,2015-07-10,0
T0045,2015-06-24,2015-07-10,0
X1640,2015-06-24,2015-07-10,0
X1665,2015-06-24,2015-07-10,0
x2024,2015-06-09,2015-07-10,0
x1943,2015-06-09,2015-07-10,0
T0054,2015-06-24,2015-07-10,2
x0789,2015-06-09,2015-07-10,0
x0176F,2015-06-24,2015-07-10,3
X1639,2015-06-24,2015-07-10,2
X1701,2015-06-24,2015-07-10,0
x1941,2015-06-09,2015-07-10,2
x0790,2015-06-09,2015-07-10,0
X1703,2015-06-24,2015-07-10,0
T0065,2012-01-10,2015-07-10,0
X0981R,2015-06-24,2015-07-10,1
x3000,2013-12-30,2015-07-10,0
x0003M,2015-06-03,2015-07-10,0
T0078,2012-01-10,2015-07-10,0
x1994,2015-05-08,2015-07-10,0
x1998,2015-06-24,2015-07-10,0
x1996,2015-06-24,2015-07-10,0
x1934,2015-06-09,2015-07-10,0
T0144,2010-04-13,2015-07-10,0
x0001M,2015-06-03,2015-07-10,0
X1720,2015-06-24,2015-07-10,0
x0699a,2015-06-03,2015-07-10,2
X1604,2015-06-24,2015-07-10,0
x0837,2015-06-24,2015-07-10,0
x1939,2015-06-24,2015-07-10,0
X1578,2015-06-24,2015-07-10,1
X1614,2015-06-24,2015-07-10,0
x0000U,2015-06-09,2015-07-10,0
x9996a,2015-05-21,2015-07-10,0
X0815M,2015-06-24,2015-07-10,0
x9989,2015-06-09,2015-07-10,0
x1457,2009-12-03,2015-07-10,0
x0935a,2015-06-09,2015-07-10,0
X1584,2015-06-24,2015-07-10,3
x1991,2015-06-24,2015-07-10,0
x0822,2015-06-09,2015-07-10,0
x1930,2015-06-09,2015-07-10,0
x1455,2015-04-21,2015-07-10,0
T0127,2015-06-24,2015-07-10,0
x1986,2015-06-09,2015-07-10,0
x1929,2015-06-09,2015-07-10,0
X1115,2012-01-10,2015-07-10,0
T0147,2015-06-24,2015-07-10,0
x1686B,2013-08-15,2015-07-10,0
x0001N,2015-06-09,2015-07-10,0
x1987,2015-06-24,2015-07-10,0
X0002M,2015-06-03,2015-07-10,0
X1612,2015-06-24,2015-07-10,0
X1757,2015-06-02,2015-07-10,0
T0079,2012-02-02,2015-07-10,0
x1851,2015-06-24,2015-07-10,0
T0082,2015-06-24,2015-07-10,0
X0231,2015-06-24,2015-07-10,0
X1697,2015-06-24,2015-07-10,0
T0084,2012-01-10,2015-07-10,0
x0799,2015-06-24,2015-07-10,0
x1709A,2015-06-24,2015-07-10,0
x1814,2015-06-09,2015-07-10,0
x1681a,2015-06-24,2015-07-10,0
T0089,2015-01-31,2015-07-10,0
X1683,2015-06-24,2015-07-10,0
x0801,2015-06-09,2015-07-10,0
x0806,2015-06-24,2015-07-10,0
x1992,2015-06-24,2015-07-10,1
x1676,2015-06-24,2015-07-10,0
X1561,2015-06-24,2015-07-10,3
X0224,2015-06-24,2015-07-10,0
x1927,2015-05-21,2015-07-10,0
X1605,2015-06-24,2015-07-10,0
X815TR,2015-06-24,2015-07-10,0
x0837,2015-06-09,2015-06-24,0
x1681a,2015-06-02,2015-06-24,0
x1657,2015-05-28,2015-06-24,0
x1656,2015-06-02,2015-06-24,0
x1998,2015-05-28,2015-06-24,0
X1721,2015-05-28,2015-06-24,0
T0006a,2015-05-30,2015-06-24,0
X0981R,2015-06-02,2015-06-24,0
X1665,2015-05-28,2015-06-24,0
PIC16,2015-06-21,2015-06-24,0
PIC29,2015-06-21,2015-06-24,0
x2001,2015-05-28,2015-06-24,0
PIC03,2015-06-21,2015-06-24,0
x2002,2015-05-08,2015-06-24,0
x1851,2015-06-02,2015-06-24,0
X0577,2015-06-02,2015-06-24,0
X1703,2015-06-02,2015-06-24,0
x1676,2015-06-02,2015-06-24,0
PIC30,2015-06-21,2015-06-24,0
x2000,2015-05-28,2015-06-24,9
PIC15,2015-06-21,2015-06-24,0
X0579,2015-06-02,2015-06-24,0
PIC28,2015-06-21,2015-06-24,0
X0062,2015-06-02,2015-06-24,0
x0760,2015-06-03,2015-06-24,0
PIC31,2015-06-21,2015-06-24,0
PIC07,2015-06-21,2015-06-24,0
x1952,2015-06-02,2015-06-24,0
PIC12,2015-06-21,2015-06-24,0
T0012B,2015-05-28,2015-06-24,0
x0003T,2015-05-30,2015-06-24,0
x1939,2015-05-11,2015-06-24,0
T0082,2015-05-11,2015-06-24,0
X815TR,2015-05-08,2015-06-24,0
T0091t,2015-06-03,2015-06-24,0
x0806,2015-06-09,2015-06-24,0
X1561,2015-05-28,2015-06-24,3
PIC01,2015-06-21,2015-06-24,0
x0001T,2015-06-03,2015-06-24,0
PIC11,2015-06-21,2015-06-24,0
x0808,2015-06-03,2015-06-24,0
X0190,2015-06-02,2015-06-24,1
X1618,2015-06-02,2015-06-24,0
X1578,2015-06-02,2015-06-24,0
X0815M,2015-06-09,2015-06-24,0
X1584,2015-05-28,2015-06-24,3
T1201,2015-05-30,2015-06-24,0
T1200,2015-05-30,2015-06-24,0
PIC06,2015-06-21,2015-06-24,0
T0147,2015-05-28,2015-06-24,0
T0127,2015-06-02,2015-06-24,0
PIC10,2015-06-21,2015-06-24,0
X1614,2015-06-02,2015-06-24,0
X1604,2015-05-28,2015-06-24,0
X1605,2015-05-28,2015-06-24,0
T0133,2015-06-02,2015-06-24,0
x1709A,2015-05-28,2015-06-24,0
X1612,2015-06-02,2015-06-24,0
x0501M,2015-06-09,2015-06-24,0
X1720,2015-06-02,2015-06-24,0
x2004,2015-05-08,2015-06-24,0
T0077,2015-06-02,2015-06-24,0
PIC14,2015-06-21,2015-06-24,1
T0021M,2015-01-31,2015-06-24,0
X1892,2015-06-02,2015-06-24,0
x0102B,2015-06-03,2015-06-24,0
T0031,2015-05-28,2015-06-24,0
x1643A,2015-05-28,2015-06-24,0
x1948,2015-05-11,2015-06-24,0
x1947,2015-05-11,2015-06-24,0
T0045,2015-05-28,2015-06-24,0
PIC13,2015-06-21,2015-06-24,1
X1640,2015-05-08,2015-06-24,0
T0054,2015-05-28,2015-06-24,2
X1639,2015-06-02,2015-06-24,0
T0063t,2015-05-30,2015-06-24,0
x001Y,2015-06-03,2015-06-24,0
PIC05,2015-06-21,2015-06-24,0
T0067D,2015-05-28,2015-06-24,0
T0068D,2015-05-28,2015-06-24,0
X1627,2015-06-02,2015-06-24,0
X0213,2015-06-02,2015-06-24,4
X1059,2015-06-02,2015-06-24,0
x0005T,2015-05-30,2015-06-24,0
x0504M,2015-06-09,2015-06-24,0
x0004T,2015-06-03,2015-06-24,0
x0503M,2015-06-09,2015-06-24,0
x0799,2015-06-09,2015-06-24,0
PIC02,2015-06-21,2015-06-24,0
PIC27,2015-06-21,2015-06-24,0
x0562a,2015-06-02,2015-06-24,0
X0945,2015-06-02,2015-06-24,0
x1992,2015-05-28,2015-06-24,7
PIC17,2015-06-21,2015-06-24,0
X0940,2015-06-02,2015-06-24,0
x0879,2015-05-30,2015-06-24,0
x1700,2015-06-02,2015-06-24,0
x0176F,2015-05-28,2015-06-24,0
x0666B,2015-06-03,2015-06-24,0
PIC22,2015-06-21,2015-06-24,0
X1722,2015-06-02,2015-06-24,0
x1993,2015-05-28,2015-06-24,0
PIC21,2015-06-21,2015-06-24,0
PIC25,2015-06-21,2015-06-24,0
PIC26,2015-06-21,2015-06-24,0
PIC04,2015-06-21,2015-06-24,0
X1683,2015-06-02,2015-06-24,0
PIC23,2015-06-21,2015-06-24,0
x0831,2015-06-09,2015-06-24,0
X1697,2015-06-02,2015-06-24,0
PIC18,2015-06-21,2015-06-24,0
X0231,2015-05-08,2015-06-24,0
X0076,2015-06-02,2015-06-24,0
