trap_id,start_date,end_date,ntrapped
5,2014-06-03,2014-06-04,0
6,2014-06-03,2014-06-04,0
7,2014-06-03,2014-06-04,1
3,2014-06-03,2014-06-04,0
8,2014-06-03,2014-06-04,0
13,2014-06-03,2014-06-04,0
12,2014-06-03,2014-06-04,1
11,2014-06-03,2014-06-04,0
14,2014-06-04,2014-06-05,0
19,2014-06-04,2014-06-05,1
18,2014-06-04,2014-06-05,1
23,2014-06-04,2014-06-05,0
27,2014-06-04,2014-06-05,0
28,2014-06-04,2014-06-05,1
24,2014-06-04,2014-06-05,0
20,2014-06-04,2014-06-05,0
25,2014-06-04,2014-06-05,0
29,2014-06-04,2014-06-05,0
30,2014-06-04,2014-06-05,0
31,2014-06-04,2014-06-05,0
26,2014-06-04,2014-06-05,0
22,2014-06-04,2014-06-05,0
17,2014-06-04,2014-06-05,0
21,2014-06-04,2014-06-05,0
16,2014-06-04,2014-06-05,0
15,2014-06-04,2014-06-05,0
10,2014-06-04,2014-06-05,0
9,2014-06-04,2014-06-05,0
4,2014-06-04,2014-06-05,0
1,2014-06-04,2014-06-05,0
2,2014-06-04,2014-06-05,0
5,2014-06-04,2014-06-05,0
6,2014-06-04,2014-06-05,0
7,2014-06-04,2014-06-05,0
3,2014-06-04,2014-06-05,0
8,2014-06-04,2014-06-05,0
13,2014-06-04,2014-06-05,0
12,2014-06-04,2014-06-05,0
11,2014-06-04,2014-06-05,0
14,2014-06-05,2014-06-06,2
19,2014-06-05,2014-06-06,0
18,2014-06-05,2014-06-06,0
23,2014-06-05,2014-06-06,0
27,2014-06-05,2014-06-06,0
28,2014-06-05,2014-06-06,0
24,2014-06-05,2014-06-06,0
20,2014-06-05,2014-06-06,0
25,2014-06-05,2014-06-06,0
29,2014-06-05,2014-06-06,0
30,2014-06-05,2014-06-06,0
31,2014-06-05,2014-06-06,1
26,2014-06-05,2014-06-06,1
22,2014-06-05,2014-06-06,0
17,2014-06-05,2014-06-06,0
21,2014-06-05,2014-06-06,0
16,2014-06-05,2014-06-06,0
15,2014-06-05,2014-06-06,0
10,2014-06-05,2014-06-06,0
9,2014-06-05,2014-06-06,0
4,2014-06-05,2014-06-06,0
1,2014-06-05,2014-06-06,0
2,2014-06-05,2014-06-06,0
5,2014-06-05,2014-06-06,0
6,2014-06-05,2014-06-06,1
7,2014-06-05,2014-06-06,0
3,2014-06-05,2014-06-06,0
8,2014-06-05,2014-06-06,0
13,2014-06-05,2014-06-06,0
12,2014-06-05,2014-06-06,1
11,2014-06-05,2014-06-06,0
