key,dateCreated,latitude,longitude,altitude,deviceId,entryId,lastEdited,timeUploaded,projectName,photo,barrelID,males,females,note,
ahZzfmVwaWNvbGxlY3RzZXJ2ZXItaHJkchILEgVFbnRyeRiAgIC01PqFCAw,2015-05-27 22:46:41.988000,13.5328777,144.8727755,0.0,69d0d8da5d9bb93f,69d0d8da5d9bb93f_1432766801988,2015-05-27 22:46:41.988000,2015-05-27 23:48:43.018640,crb_yigo_barrel_traps,"http://epicollectserver.appspot.com/showImageWithKey?imageKey=ahZzfmVwaWNvbGxlY3RzZXJ2ZXItaHJkchILEgVFbnRyeRiAgIC01PqFCAw","7","0","0","N/A",
ahZzfmVwaWNvbGxlY3RzZXJ2ZXItaHJkchILEgVFbnRyeRiAgIC4lo-GCAw,2015-02-04 23:36:57.712000,0.0,0.0,0.0,69d0d8da5d9bb93f,69d0d8da5d9bb93f_1423093017712,2015-02-04 23:36:57.712000,2015-02-05 00:05:20.825980,crb_yigo_barrel_traps,"http://epicollectserver.appspot.com/showImageWithKey?imageKey=ahZzfmVwaWNvbGxlY3RzZXJ2ZXItaHJkchILEgVFbnRyeRiAgIC4lo-GCAw","8","0","0","N/A",
ahZzfmVwaWNvbGxlY3RzZXJ2ZXItaHJkchILEgVFbnRyeRiAgIC49ceICAw,2015-02-04 23:42:39.601000,0.0,0.0,0.0,69d0d8da5d9bb93f,69d0d8da5d9bb93f_1423093359601,2015-02-04 23:42:39.601000,2015-02-05 00:05:25.670680,crb_yigo_barrel_traps,"http://epicollectserver.appspot.com/showImageWithKey?imageKey=ahZzfmVwaWNvbGxlY3RzZXJ2ZXItaHJkchILEgVFbnRyeRiAgIC49ceICAw","29","0","2","N/A",
ahZzfmVwaWNvbGxlY3RzZXJ2ZXItaHJkchILEgVFbnRyeRiAgIDoveuKCAw,2014-11-13 01:17:36.148000,13.53080129,144.87305998,197.0,85a5dcf866e2b1f3,85a5dcf866e2b1f3_1415841456148,2014-11-13 01:17:36.148000,2014-11-14 23:59:23.066230,crb_yigo_barrel_traps,"http://epicollectserver.appspot.com/showImageWithKey?imageKey=ahZzfmVwaWNvbGxlY3RzZXJ2ZXItaHJkchILEgVFbnRyeRiAgIDoveuKCAw","16","1","2","N/A",
ahZzfmVwaWNvbGxlY3RzZXJ2ZXItaHJkchILEgVFbnRyeRiAgID0lvqMCAw,2015-05-27 23:01:01.428000,0.0,0.0,0.0,69d0d8da5d9bb93f,69d0d8da5d9bb93f_1432767661428,2015-05-27 23:01:01.428000,2015-05-27 23:48:50.403610,crb_yigo_barrel_traps,"http://epicollectserver.appspot.com/showImageWithKey?imageKey=ahZzfmVwaWNvbGxlY3RzZXJ2ZXItaHJkchILEgVFbnRyeRiAgID0lvqMCAw","29","2","4","N/A",
ahZzfmVwaWNvbGxlY3RzZXJ2ZXItaHJkchILEgVFbnRyeRiAgIDozPuMCAw,2014-11-13 00:36:20.614000,0.0,0.0,0.0,85a5dcf866e2b1f3,85a5dcf866e2b1f3_1415838980614,2014-11-13 00:36:20.614000,2014-11-14 23:59:13.714500,crb_yigo_barrel_traps,"http://epicollectserver.appspot.com/showImageWithKey?imageKey=ahZzfmVwaWNvbGxlY3RzZXJ2ZXItaHJkchILEgVFbnRyeRiAgIDozPuMCAw","5","3","1","N/A",
ahZzfmVwaWNvbGxlY3RzZXJ2ZXItaHJkchILEgVFbnRyeRiAgIDU5KGRCAw,2015-05-08 01:40:28.891000,0.0,0.0,204.0,69d0d8da5d9bb93f,69d0d8da5d9bb93f_1431049228891,2015-05-08 01:40:28.891000,2015-05-08 01:44:26.179010,crb_yigo_barrel_traps,"http://epicollectserver.appspot.com/showImageWithKey?imageKey=ahZzfmVwaWNvbGxlY3RzZXJ2ZXItaHJkchILEgVFbnRyeRiAgIDU5KGRCAw","9","1","2","N/A",
ahZzfmVwaWNvbGxlY3RzZXJ2ZXItaHJkchILEgVFbnRyeRiAgICE7pudCAw,2015-03-11 22:45:30.385000,0.0,0.0,0.0,69d0d8da5d9bb93f,69d0d8da5d9bb93f_1426113930385,2015-03-11 22:45:30.385000,2015-03-11 23:25:01.539400,crb_yigo_barrel_traps,"http://epicollectserver.appspot.com/showImageWithKey?imageKey=ahZzfmVwaWNvbGxlY3RzZXJ2ZXItaHJkchILEgVFbnRyeRiAgICE7pudCAw","2","0","3","N/A",
ahZzfmVwaWNvbGxlY3RzZXJ2ZXItaHJkchILEgVFbnRyeRiAgIDoqOSeCAw,2014-11-13 01:22:15.767000,0.0,0.0,206.0,85a5dcf866e2b1f3,85a5dcf866e2b1f3_1415841735767,2014-11-13 01:22:15.767000,2014-11-14 23:59:24.387800,crb_yigo_barrel_traps,"http://epicollectserver.appspot.com/showImageWithKey?imageKey=ahZzfmVwaWNvbGxlY3RzZXJ2ZXItaHJkchILEgVFbnRyeRiAgIDoqOSeCAw","11","3","3","N/A",
ahZzfmVwaWNvbGxlY3RzZXJ2ZXItaHJkchILEgVFbnRyeRiAgIDo_-qeCAw,2014-11-25 23:58:03.689000,0.0,0.0,0.0,85a5dcf866e2b1f3,85a5dcf866e2b1f3_1416959883689,2014-11-25 23:58:03.689000,2014-11-26 00:24:30.345250,crb_yigo_barrel_traps,"http://epicollectserver.appspot.com/showImageWithKey?imageKey=ahZzfmVwaWNvbGxlY3RzZXJ2ZXItaHJkchILEgVFbnRyeRiAgIDo_-qeCAw","18","0","0","N/A",
ahZzfmVwaWNvbGxlY3RzZXJ2ZXItaHJkchILEgVFbnRyeRiAgIDE1KKgCAw,2015-03-11 23:21:03.976000,0.0,0.0,0.0,69d0d8da5d9bb93f,69d0d8da5d9bb93f_1426116063976,2015-03-11 23:21:03.976000,2015-03-11 23:25:32.336480,crb_yigo_barrel_traps,"http://epicollectserver.appspot.com/showImageWithKey?imageKey=ahZzfmVwaWNvbGxlY3RzZXJ2ZXItaHJkchILEgVFbnRyeRiAgIDE1KKgCAw","9","0","0","N/A",
ahZzfmVwaWNvbGxlY3RzZXJ2ZXItaHJkchILEgVFbnRyeRiAgIDo_6WhCAw,2014-11-26 00:06:48.347000,13.5308191,144.87298971,194.0,85a5dcf866e2b1f3,85a5dcf866e2b1f3_1416960408347,2014-11-26 00:06:48.347000,2014-11-26 00:24:44.207100,crb_yigo_barrel_traps,"http://epicollectserver.appspot.com/showImageWithKey?imageKey=ahZzfmVwaWNvbGxlY3RzZXJ2ZXItaHJkchILEgVFbnRyeRiAgIDo_6WhCAw","16","1","2","N/A",
ahZzfmVwaWNvbGxlY3RzZXJ2ZXItaHJkchILEgVFbnRyeRiAgIC4krmhCAw,2015-01-27 23:48:24.567000,13.53187311,144.87080969,198.0,69d0d8da5d9bb93f,69d0d8da5d9bb93f_1422402504567,2015-01-27 23:48:24.567000,2015-01-28 21:50:12.419220,crb_yigo_barrel_traps,"http://epicollectserver.appspot.com/showImageWithKey?imageKey=ahZzfmVwaWNvbGxlY3RzZXJ2ZXItaHJkchILEgVFbnRyeRiAgIC4krmhCAw","4","0","0","N/A",
ahZzfmVwaWNvbGxlY3RzZXJ2ZXItaHJkchILEgVFbnRyeRiAgIDoyfehCAw,2014-11-26 00:02:12.855000,13.53114044,144.87221841,188.0,85a5dcf866e2b1f3,85a5dcf866e2b1f3_1416960132855,2014-11-26 00:02:12.855000,2014-11-26 00:24:43.349870,crb_yigo_barrel_traps,"http://epicollectserver.appspot.com/showImageWithKey?imageKey=ahZzfmVwaWNvbGxlY3RzZXJ2ZXItaHJkchILEgVFbnRyeRiAgIDoyfehCAw","20","0","0","N/A",
ahZzfmVwaWNvbGxlY3RzZXJ2ZXItaHJkchILEgVFbnRyeRiAgICY6LynCAw,2014-11-26 00:04:59.427000,0.0,0.0,0.0,85a5dcf866e2b1f3,85a5dcf866e2b1f3_1416960299427,2014-11-26 00:04:59.427000,2014-11-26 00:24:43.708340,crb_yigo_barrel_traps,"http://epicollectserver.appspot.com/showImageWithKey?imageKey=ahZzfmVwaWNvbGxlY3RzZXJ2ZXItaHJkchILEgVFbnRyeRiAgICY6LynCAw","21","0","0","N/A",
ahZzfmVwaWNvbGxlY3RzZXJ2ZXItaHJkchILEgVFbnRyeRiAgIDo1sWnCAw,2014-11-13 01:12:39.776000,13.53119495,144.87217108,196.0,85a5dcf866e2b1f3,85a5dcf866e2b1f3_1415841159776,2014-11-13 01:12:39.776000,2014-11-14 23:59:22.245840,crb_yigo_barrel_traps,"http://epicollectserver.appspot.com/showImageWithKey?imageKey=ahZzfmVwaWNvbGxlY3RzZXJ2ZXItaHJkchILEgVFbnRyeRiAgIDo1sWnCAw","20","0","0","N/A",
ahZzfmVwaWNvbGxlY3RzZXJ2ZXItaHJkchILEgVFbnRyeRiAgIDop8unCAw,2014-11-25 23:43:41.958000,13.52883622,144.87068547,197.0,85a5dcf866e2b1f3,85a5dcf866e2b1f3_1416959021958,2014-11-25 23:43:41.958000,2014-11-26 00:24:29.926180,crb_yigo_barrel_traps,"http://epicollectserver.appspot.com/showImageWithKey?imageKey=ahZzfmVwaWNvbGxlY3RzZXJ2ZXItaHJkchILEgVFbnRyeRiAgIDop8unCAw","23","0","0","N/A",
ahZzfmVwaWNvbGxlY3RzZXJ2ZXItaHJkchILEgVFbnRyeRiAgIC4ot6oCAw,2015-01-20 23:10:03.448000,0.0,0.0,192.0,69d0d8da5d9bb93f,69d0d8da5d9bb93f_1421795403448,2015-01-20 23:10:03.448000,2015-01-20 23:49:41.039830,crb_yigo_barrel_traps,"http://epicollectserver.appspot.com/showImageWithKey?imageKey=ahZzfmVwaWNvbGxlY3RzZXJ2ZXItaHJkchILEgVFbnRyeRiAgIC4ot6oCAw","14","0","0","N/A",
ahZzfmVwaWNvbGxlY3RzZXJ2ZXItaHJkchILEgVFbnRyeRiAgICYuJmpCAw,2014-11-25 23:29:07.729000,13.52885515,144.87354037,199.0,85a5dcf866e2b1f3,85a5dcf866e2b1f3_1416958147729,2014-11-25 23:29:07.729000,2014-11-26 00:24:27.935050,crb_yigo_barrel_traps,"http://epicollectserver.appspot.com/showImageWithKey?imageKey=ahZzfmVwaWNvbGxlY3RzZXJ2ZXItaHJkchILEgVFbnRyeRiAgICYuJmpCAw","29","11","8","N/A",
ahZzfmVwaWNvbGxlY3RzZXJ2ZXItaHJkchILEgVFbnRyeRiAgIDo1qqrCAw,2014-11-13 00:46:49.570000,13.53281451,144.87468332,192.0,85a5dcf866e2b1f3,85a5dcf866e2b1f3_1415839609570,2014-11-13 00:46:49.570000,2014-11-14 23:59:15.823940,crb_yigo_barrel_traps,"http://epicollectserver.appspot.com/showImageWithKey?imageKey=ahZzfmVwaWNvbGxlY3RzZXJ2ZXItaHJkchILEgVFbnRyeRiAgIDo1qqrCAw","13","2","2","N/A",
ahZzfmVwaWNvbGxlY3RzZXJ2ZXItaHJkchILEgVFbnRyeRiAgIC44farCAw,2015-01-27 22:57:15.652000,0.0,0.0,0.0,69d0d8da5d9bb93f,69d0d8da5d9bb93f_1422399435652,2015-01-27 22:57:15.652000,2015-01-28 21:49:46.584120,crb_yigo_barrel_traps,"http://epicollectserver.appspot.com/showImageWithKey?imageKey=ahZzfmVwaWNvbGxlY3RzZXJ2ZXItaHJkchILEgVFbnRyeRiAgIC44farCAw","7","0","0","N/A",
ahZzfmVwaWNvbGxlY3RzZXJ2ZXItaHJkchILEgVFbnRyeRiAgIC4he2wCAw,2015-01-20 23:22:03.556000,0.0,0.0,193.0,69d0d8da5d9bb93f,69d0d8da5d9bb93f_1421796123556,2015-01-20 23:22:03.556000,2015-01-20 23:49:43.910920,crb_yigo_barrel_traps,"http://epicollectserver.appspot.com/showImageWithKey?imageKey=ahZzfmVwaWNvbGxlY3RzZXJ2ZXItaHJkchILEgVFbnRyeRiAgIC4he2wCAw","16","0","0","N/A",
ahZzfmVwaWNvbGxlY3RzZXJ2ZXItaHJkchILEgVFbnRyeRiAgID42ZyxCAw,2015-02-19 01:41:21.993000,0.0,0.0,201.0,69d0d8da5d9bb93f,69d0d8da5d9bb93f_1424310081993,2015-02-19 01:41:21.993000,2015-02-19 02:32:07.649550,crb_yigo_barrel_traps,"http://epicollectserver.appspot.com/showImageWithKey?imageKey=ahZzfmVwaWNvbGxlY3RzZXJ2ZXItaHJkchILEgVFbnRyeRiAgID42ZyxCAw","26","0","1","N/A",
ahZzfmVwaWNvbGxlY3RzZXJ2ZXItaHJkchILEgVFbnRyeRiAgICEj_ixCAw,2015-03-11 23:10:17.212000,0.0,0.0,0.0,69d0d8da5d9bb93f,69d0d8da5d9bb93f_1426115417212,2015-03-11 23:10:17.212000,2015-03-11 23:25:21.335680,crb_yigo_barrel_traps,"http://epicollectserver.appspot.com/showImageWithKey?imageKey=ahZzfmVwaWNvbGxlY3RzZXJ2ZXItaHJkchILEgVFbnRyeRiAgICEj_ixCAw","18","0","0","N/A",
ahZzfmVwaWNvbGxlY3RzZXJ2ZXItaHJkchILEgVFbnRyeRiAgIC4g6myCAw,2015-01-27 23:45:12.622000,13.53198411,144.87239324,196.0,69d0d8da5d9bb93f,69d0d8da5d9bb93f_1422402312622,2015-01-27 23:45:12.622000,2015-01-28 21:50:10.926070,crb_yigo_barrel_traps,"http://epicollectserver.appspot.com/showImageWithKey?imageKey=ahZzfmVwaWNvbGxlY3RzZXJ2ZXItaHJkchILEgVFbnRyeRiAgIC4g6myCAw","10","0","1","N/A",
ahZzfmVwaWNvbGxlY3RzZXJ2ZXItaHJkchILEgVFbnRyeRiAgIC4_Z-0CAw,2015-01-27 23:01:09.841000,13.53302902,144.87374456,192.0,69d0d8da5d9bb93f,69d0d8da5d9bb93f_1422399669841,2015-01-27 23:01:09.841000,2015-01-28 21:49:47.706530,crb_yigo_barrel_traps,"http://epicollectserver.appspot.com/showImageWithKey?imageKey=ahZzfmVwaWNvbGxlY3RzZXJ2ZXItaHJkchILEgVFbnRyeRiAgIC4_Z-0CAw","3","3","0","N/A",
ahZzfmVwaWNvbGxlY3RzZXJ2ZXItaHJkchILEgVFbnRyeRiAgICY6oS3CAw,2014-11-25 23:39:26.669000,0.0,0.0,189.0,85a5dcf866e2b1f3,85a5dcf866e2b1f3_1416958766669,2014-11-25 23:39:26.669000,2014-11-26 00:24:29.125510,crb_yigo_barrel_traps,"http://epicollectserver.appspot.com/showImageWithKey?imageKey=ahZzfmVwaWNvbGxlY3RzZXJ2ZXItaHJkchILEgVFbnRyeRiAgICY6oS3CAw","28","1","1","N/A",
ahZzfmVwaWNvbGxlY3RzZXJ2ZXItaHJkchILEgVFbnRyeRiAgICUoLu3CAw,2015-04-30 00:27:51.245000,0.0,0.0,0.0,69d0d8da5d9bb93f,69d0d8da5d9bb93f_1430353671245,2015-04-30 00:27:51.245000,2015-04-30 00:46:31.922900,crb_yigo_barrel_traps,"http://epicollectserver.appspot.com/showImageWithKey?imageKey=ahZzfmVwaWNvbGxlY3RzZXJ2ZXItaHJkchILEgVFbnRyeRiAgICUoLu3CAw","28","1","0","N/A",
ahZzfmVwaWNvbGxlY3RzZXJ2ZXItaHJkchILEgVFbnRyeRiAgIDk0d-3CAw,2015-04-24 01:13:16.884000,0.0,0.0,0.0,69d0d8da5d9bb93f,69d0d8da5d9bb93f_1429837996884,2015-04-24 01:13:16.884000,2015-04-24 01:53:45.924460,crb_yigo_barrel_traps,"http://epicollectserver.appspot.com/showImageWithKey?imageKey=ahZzfmVwaWNvbGxlY3RzZXJ2ZXItaHJkchILEgVFbnRyeRiAgIDk0d-3CAw","26","1","1","N/A",
ahZzfmVwaWNvbGxlY3RzZXJ2ZXItaHJkchILEgVFbnRyeRiAgIC4u4q4CAw,2015-01-27 23:16:28.535000,0.0,0.0,202.0,69d0d8da5d9bb93f,69d0d8da5d9bb93f_1422400588535,2015-01-27 23:16:28.535000,2015-01-28 21:49:55.266670,crb_yigo_barrel_traps,"http://epicollectserver.appspot.com/showImageWithKey?imageKey=ahZzfmVwaWNvbGxlY3RzZXJ2ZXItaHJkchILEgVFbnRyeRiAgIC4u4q4CAw","29","1","0","N/A",
ahZzfmVwaWNvbGxlY3RzZXJ2ZXItaHJkchILEgVFbnRyeRiAgICYrs24CAw,2014-11-25 23:58:21.115000,13.53124384,144.87117517,175.0,85a5dcf866e2b1f3,85a5dcf866e2b1f3_1416959901115,2014-11-25 23:58:21.115000,2014-11-26 00:24:39.864950,crb_yigo_barrel_traps,"http://epicollectserver.appspot.com/showImageWithKey?imageKey=ahZzfmVwaWNvbGxlY3RzZXJ2ZXItaHJkchILEgVFbnRyeRiAgICYrs24CAw","14","1","1","N/A",
ahZzfmVwaWNvbGxlY3RzZXJ2ZXItaHJkchILEgVFbnRyeRiAgID059G4CAw,2015-06-17 00:51:16.634000,0.0,0.0,191.0,69d0d8da5d9bb93f,69d0d8da5d9bb93f_1434502276634,2015-06-17 00:51:16.634000,2015-06-17 03:04:05.606560,crb_yigo_barrel_traps,"http://epicollectserver.appspot.com/showImageWithKey?imageKey=ahZzfmVwaWNvbGxlY3RzZXJ2ZXItaHJkchILEgVFbnRyeRiAgID059G4CAw","28","1","1","N/A",
ahZzfmVwaWNvbGxlY3RzZXJ2ZXItaHJkchILEgVFbnRyeRiAgIDEotG8CAw,2015-03-11 23:04:50.869000,0.0,0.0,0.0,69d0d8da5d9bb93f,69d0d8da5d9bb93f_1426115090869,2015-03-11 23:04:50.869000,2015-03-11 23:25:18.044800,crb_yigo_barrel_traps,"http://epicollectserver.appspot.com/showImageWithKey?imageKey=ahZzfmVwaWNvbGxlY3RzZXJ2ZXItaHJkchILEgVFbnRyeRiAgIDEotG8CAw","28","0","0","N/A",
ahZzfmVwaWNvbGxlY3RzZXJ2ZXItaHJkchILEgVFbnRyeRiAgIC06_a8CAw,2015-05-27 22:40:56.469000,0.0,0.0,0.0,69d0d8da5d9bb93f,69d0d8da5d9bb93f_1432766456469,2015-05-27 22:40:56.469000,2015-05-27 23:48:41.478620,crb_yigo_barrel_traps,"http://epicollectserver.appspot.com/showImageWithKey?imageKey=ahZzfmVwaWNvbGxlY3RzZXJ2ZXItaHJkchILEgVFbnRyeRiAgIC06_a8CAw","4","3","0","2896",
ahZzfmVwaWNvbGxlY3RzZXJ2ZXItaHJkchILEgVFbnRyeRiAgICEoJPACAw,2015-02-12 02:06:31.727000,0.0,0.0,0.0,69d0d8da5d9bb93f,69d0d8da5d9bb93f_1423706791727,2015-02-12 02:06:31.727000,2015-02-12 02:27:54.597360,crb_yigo_barrel_traps,"http://epicollectserver.appspot.com/showImageWithKey?imageKey=ahZzfmVwaWNvbGxlY3RzZXJ2ZXItaHJkchILEgVFbnRyeRiAgICEoJPACAw","9","0","0","N/A",
ahZzfmVwaWNvbGxlY3RzZXJ2ZXItaHJkchILEgVFbnRyeRiAgICUjbfBCAw,2015-04-30 00:41:37.676000,0.0,0.0,0.0,69d0d8da5d9bb93f,69d0d8da5d9bb93f_1430354497676,2015-04-30 00:41:37.676000,2015-04-30 00:46:44.063720,crb_yigo_barrel_traps,"http://epicollectserver.appspot.com/showImageWithKey?imageKey=ahZzfmVwaWNvbGxlY3RzZXJ2ZXItaHJkchILEgVFbnRyeRiAgICUjbfBCAw","11","0","0","N/A",
ahZzfmVwaWNvbGxlY3RzZXJ2ZXItaHJkchILEgVFbnRyeRiAgIC405TCCAw,2015-02-04 23:46:47.912000,0.0,0.0,0.0,69d0d8da5d9bb93f,69d0d8da5d9bb93f_1423093607912,2015-02-04 23:46:47.912000,2015-02-05 00:05:29.518680,crb_yigo_barrel_traps,"http://epicollectserver.appspot.com/showImageWithKey?imageKey=ahZzfmVwaWNvbGxlY3RzZXJ2ZXItaHJkchILEgVFbnRyeRiAgIC405TCCAw","28","1","1","N/A",
ahZzfmVwaWNvbGxlY3RzZXJ2ZXItaHJkchILEgVFbnRyeRiAgIC4lP3CCAw,2015-01-20 22:50:01.104000,0.0,0.0,0.0,69d0d8da5d9bb93f,69d0d8da5d9bb93f_1421794201104,2015-01-20 22:50:01.104000,2015-01-20 23:49:32.554090,crb_yigo_barrel_traps,"http://epicollectserver.appspot.com/showImageWithKey?imageKey=ahZzfmVwaWNvbGxlY3RzZXJ2ZXItaHJkchILEgVFbnRyeRiAgIC4lP3CCAw","31","0","1","N/A",
ahZzfmVwaWNvbGxlY3RzZXJ2ZXItaHJkchILEgVFbnRyeRiAgIC4g7bDCAw,2015-01-27 23:32:16.011000,13.53118918,144.87116955,200.0,69d0d8da5d9bb93f,69d0d8da5d9bb93f_1422401536011,2015-01-27 23:32:16.011000,2015-01-28 21:50:05.517150,crb_yigo_barrel_traps,"http://epicollectserver.appspot.com/showImageWithKey?imageKey=ahZzfmVwaWNvbGxlY3RzZXJ2ZXItaHJkchILEgVFbnRyeRiAgIC4g7bDCAw","15","0","0","N/A",
ahZzfmVwaWNvbGxlY3RzZXJ2ZXItaHJkchILEgVFbnRyeRiAgICY6Y_ECAw,2014-12-04 05:45:29.444000,0.0,0.0,0.0,85a5dcf866e2b1f3,85a5dcf866e2b1f3_1417671929444,2014-12-04 05:45:29.444000,2014-12-04 05:47:30.656150,crb_yigo_barrel_traps,"http://epicollectserver.appspot.com/showImageWithKey?imageKey=ahZzfmVwaWNvbGxlY3RzZXJ2ZXItaHJkchILEgVFbnRyeRiAgICY6Y_ECAw","26","1","1","N/A",
ahZzfmVwaWNvbGxlY3RzZXJ2ZXItaHJkchILEgVFbnRyeRiAgIC4opPECAw,2015-01-15 00:39:57.150000,0.0,0.0,218.0,69d0d8da5d9bb93f,69d0d8da5d9bb93f_1421282397150,2015-01-15 00:39:57.150000,2015-01-20 22:26:53.972390,crb_yigo_barrel_traps,"http://epicollectserver.appspot.com/showImageWithKey?imageKey=ahZzfmVwaWNvbGxlY3RzZXJ2ZXItaHJkchILEgVFbnRyeRiAgIC4opPECAw","10","1","2","N/A",
ahZzfmVwaWNvbGxlY3RzZXJ2ZXItaHJkchILEgVFbnRyeRiAgIDY753ECAw,2015-01-14 23:51:20.927000,0.0,0.0,198.0,69d0d8da5d9bb93f,69d0d8da5d9bb93f_1421279480927,2015-01-14 23:51:20.927000,2015-01-20 22:26:36.991950,crb_yigo_barrel_traps,"http://epicollectserver.appspot.com/showImageWithKey?imageKey=ahZzfmVwaWNvbGxlY3RzZXJ2ZXItaHJkchILEgVFbnRyeRiAgIDY753ECAw","22","10","5","N/A",
ahZzfmVwaWNvbGxlY3RzZXJ2ZXItaHJkchILEgVFbnRyeRiAgICEj6nECAw,2015-03-11 22:45:22.749000,0.0,0.0,0.0,69d0d8da5d9bb93f,69d0d8da5d9bb93f_1426113922749,2015-03-11 22:45:22.749000,2015-03-11 23:25:00.094720,crb_yigo_barrel_traps,"http://epicollectserver.appspot.com/showImageWithKey?imageKey=ahZzfmVwaWNvbGxlY3RzZXJ2ZXItaHJkchILEgVFbnRyeRiAgICEj6nECAw","1","1","0","N/A",
ahZzfmVwaWNvbGxlY3RzZXJ2ZXItaHJkchILEgVFbnRyeRiAgICk8-vECAw,2015-04-02 01:46:10.668000,0.0,0.0,0.0,69d0d8da5d9bb93f,69d0d8da5d9bb93f_1427939170668,2015-04-02 01:46:10.668000,2015-04-09 00:49:58.551570,crb_yigo_barrel_traps,"http://epicollectserver.appspot.com/showImageWithKey?imageKey=ahZzfmVwaWNvbGxlY3RzZXJ2ZXItaHJkchILEgVFbnRyeRiAgICk8-vECAw","19","0","1","N/A",
ahZzfmVwaWNvbGxlY3RzZXJ2ZXItaHJkchILEgVFbnRyeRiAgIC4xdTFCAw,2015-01-14 23:43:23.371000,0.0,0.0,200.0,69d0d8da5d9bb93f,69d0d8da5d9bb93f_1421279003371,2015-01-14 23:43:23.371000,2015-01-20 22:26:33.463060,crb_yigo_barrel_traps,"http://epicollectserver.appspot.com/showImageWithKey?imageKey=ahZzfmVwaWNvbGxlY3RzZXJ2ZXItaHJkchILEgVFbnRyeRiAgIC4xdTFCAw","7","2","3","N/A",
ahZzfmVwaWNvbGxlY3RzZXJ2ZXItaHJkchILEgVFbnRyeRiAgICElN7FCAw,2015-02-19 02:15:24.343000,0.0,0.0,193.0,69d0d8da5d9bb93f,69d0d8da5d9bb93f_1424312124343,2015-02-19 02:15:24.343000,2015-02-19 02:32:23.871430,crb_yigo_barrel_traps,"http://epicollectserver.appspot.com/showImageWithKey?imageKey=ahZzfmVwaWNvbGxlY3RzZXJ2ZXItaHJkchILEgVFbnRyeRiAgICElN7FCAw","15","0","0","N/A",
ahZzfmVwaWNvbGxlY3RzZXJ2ZXItaHJkchILEgVFbnRyeRiAgIC4u-7FCAw,2015-01-27 23:41:43.771000,0.0,0.0,202.0,69d0d8da5d9bb93f,69d0d8da5d9bb93f_1422402103771,2015-01-27 23:41:43.771000,2015-01-28 21:50:08.643830,crb_yigo_barrel_traps,"http://epicollectserver.appspot.com/showImageWithKey?imageKey=ahZzfmVwaWNvbGxlY3RzZXJ2ZXItaHJkchILEgVFbnRyeRiAgIC4u-7FCAw","17","0","0","N/A",
ahZzfmVwaWNvbGxlY3RzZXJ2ZXItaHJkchILEgVFbnRyeRiAgIDk6LzGCAw,2015-04-24 01:17:33.646000,0.0,0.0,0.0,69d0d8da5d9bb93f,69d0d8da5d9bb93f_1429838253646,2015-04-24 01:17:33.646000,2015-04-24 01:53:48.303970,crb_yigo_barrel_traps,"http://epicollectserver.appspot.com/showImageWithKey?imageKey=ahZzfmVwaWNvbGxlY3RzZXJ2ZXItaHJkchILEgVFbnRyeRiAgIDk6LzGCAw","29","0","0","N/A",
ahZzfmVwaWNvbGxlY3RzZXJ2ZXItaHJkchILEgVFbnRyeRiAgIC4xoTICAw,2015-01-20 23:27:03.019000,0.0,0.0,202.0,69d0d8da5d9bb93f,69d0d8da5d9bb93f_1421796423019,2015-01-20 23:27:03.019000,2015-01-20 23:49:56.833950,crb_yigo_barrel_traps,"http://epicollectserver.appspot.com/showImageWithKey?imageKey=ahZzfmVwaWNvbGxlY3RzZXJ2ZXItaHJkchILEgVFbnRyeRiAgIC4xoTICAw","9","2","2","N/A",
ahZzfmVwaWNvbGxlY3RzZXJ2ZXItaHJkchILEgVFbnRyeRiAgICkxfHJCAw,2015-04-09 00:26:06.527000,0.0,0.0,0.0,69d0d8da5d9bb93f,69d0d8da5d9bb93f_1428539166527,2015-04-09 00:26:06.527000,2015-04-09 00:50:27.163830,crb_yigo_barrel_traps,"http://epicollectserver.appspot.com/showImageWithKey?imageKey=ahZzfmVwaWNvbGxlY3RzZXJ2ZXItaHJkchILEgVFbnRyeRiAgICkxfHJCAw","30","0","1","N/A",
ahZzfmVwaWNvbGxlY3RzZXJ2ZXItaHJkchILEgVFbnRyeRiAgIC4vdLKCAw,2015-01-20 23:10:15.881000,13.53118332,144.87110548,193.0,69d0d8da5d9bb93f,69d0d8da5d9bb93f_1421795415881,2015-01-20 23:10:15.881000,2015-01-20 23:49:41.804790,crb_yigo_barrel_traps,"http://epicollectserver.appspot.com/showImageWithKey?imageKey=ahZzfmVwaWNvbGxlY3RzZXJ2ZXItaHJkchILEgVFbnRyeRiAgIC4vdLKCAw","15","0","1","N/A",
ahZzfmVwaWNvbGxlY3RzZXJ2ZXItaHJkchILEgVFbnRyeRiAgICUs9rKCAw,2015-04-30 00:18:20.279000,0.0,0.0,0.0,69d0d8da5d9bb93f,69d0d8da5d9bb93f_1430353100279,2015-04-30 00:18:20.279000,2015-04-30 00:46:24.747320,crb_yigo_barrel_traps,"http://epicollectserver.appspot.com/showImageWithKey?imageKey=ahZzfmVwaWNvbGxlY3RzZXJ2ZXItaHJkchILEgVFbnRyeRiAgICUs9rKCAw","26","1","1","N/A",
